Ano;UF;Município;Escola;Rede;Taxa de participação;Participantes;Dados são representativos;Ciências Humanas;Ciências da Natureza;Linguagens e Códigos;Matemática;Redação;Media
2012;SP;São Paulo;NOSSA SENHORA DA CONSOLATA COLEGIO;Todas;72,88%;43;Sim;570,3;525,4;538,7;619,8;586,2;568,08
2012;SP;São Paulo;NOSSA SENHORA DA GLORIA COLEGIO MARISTA;Todas;71,43%;20;Sim;618,2;543;573,8;630,2;634;599,84
2012;SP;São Paulo;NOSSA SENHORA DA PENHA;Todas;64,58%;237;Sim;538,9;479,4;519,5;542,2;532,5;522,5
2012;SP;São Paulo;NOSSA SENHORA DAS DORES;Todas;68,97%;20;Sim;585,2;533,3;543,4;610;618;577,98
2012;SP;São Paulo;NOSSA SENHORA DAS MERCES COLEGIO MERCEDARIO;Todas;23,81%;5;Não;561,2;509,4;535,2;602,5;576;556,86
2012;SP;São Paulo;NOSSA SENHORA DE FATIMA COLEGIO;Todas;73,85%;48;Sim;571;517,1;551,8;592,1;595,8;565,56
2012;SP;São Paulo;NOSSA SENHORA DE LOURDES;Todas;62,67%;47;Sim;556,2;507,7;508;580,8;523,8;535,3
2012;SP;São Paulo;NOSSA SENHORA DE SION;Todas;82,98%;39;Sim;632,5;591,7;574,5;687,1;616,9;620,54
2012;SP;São Paulo;NOSSA SENHORA DO CARMO COLEGIO FRANCISCANO;Todas;78,69%;48;Sim;575;528,7;546,7;617,9;602,9;574,24
2012;SP;São Paulo;NOSSA SENHORA DO MORUMBI COLEGIO;Todas;37,04%;10;Não;580,9;562,1;569,3;652;520;576,86
2012;SP;São Paulo;NOSSA SENHORA DO ROSARIO COLEGIO;Todas;84,75%;50;Sim;630,2;601;582,6;714,3;627,1;631,04
2012;SP;São Paulo;NOSSA SENHORA DO SAGRADO CORACAO;Todas;91,67%;44;Sim;566,7;519,3;544,9;607,1;559,6;559,52
2012;SP;São Paulo;NOSSA SENHORA MENINA EXTERNATO;Todas;72,22%;26;Sim;603,8;551,9;561;627,4;630;594,82
2012;SP;São Paulo;NOSSA SENHORA SAGRADO CORACAO EXTERNATO;Todas;66,67%;32;Sim;557,9;523,6;531,3;597,2;578,2;557,64
2012;SP;São Paulo;NOTRE DAME;Todas;84,62%;22;Sim;603,5;549,7;547,1;644,9;562,7;581,58
2012;SP;São Paulo;NOTRE DAME RAINHA DOS APOSTOLOS;Todas;72,46%;50;Sim;611,1;560,6;564,8;660,6;618,4;603,1
2012;SP;São Paulo;NOVA CACHOEIRINHA COLEGIO UNIDADE II;Todas;60,32%;38;Sim;556,7;504,9;535,7;553,1;564,7;543,02
2012;SP;São Paulo;NOVA ESTRELA GUIA;Todas;54,55%;12;Sim;557;514,6;545,4;515,3;536,7;533,8
2012;SP;São Paulo;NOVA LOURENCO CASTANHO ESCOLA UNIDADE IV;Todas;70,11%;61;Sim;652,4;596,9;596,9;728,2;665,8;648,04
2012;SP;São Paulo;NOVE DE JULHO COLEGIO UNIDADE I;Todas;51,32%;39;Sim;577,7;527,1;539,6;608,6;586,2;567,84
2012;SP;São Paulo;OBJETIVO CENTRO INTERESCOLAR UNIDADE CANTAREIRA;Todas;85,71%;126;Sim;611;575,6;576,2;662,4;622,1;609,46
2012;SP;São Paulo;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAULISTA;Todas;82,51%;217;Sim;625,6;580,7;580,3;671,6;629,8;617,6
2012;SP;São Paulo;OBJETIVO CENTRO INTERESCOLAR UNIDADE PAZ;Todas;86,84%;165;Sim;617,9;584,4;575,3;675,6;638,2;618,28
2012;SP;São Paulo;ELIAS ZARZUR;Todas;67,74%;21;Sim;594,6;529,3;551,8;605,3;560;568,2
2012;SP;São Paulo;ELLEN G WHITE ADVENTISTA COLEGIO;Todas;63,16%;72;Sim;540,6;499,1;517,9;564,3;549,7;534,32
2012;SP;São Paulo;ELVIRA BRANDAO;Todas;80,00%;20;Sim;619,4;569,3;574,7;663,3;652;615,74
2012;SP;São Paulo;EMECE INTERNACIONAL COLEGIO;Todas;79,41%;27;Sim;556;523,2;530,5;606,3;579,3;559,06
2012;SP;São Paulo;EMILIA MARINHO;Todas;48,78%;20;Não;553,3;516,1;514,7;578,5;549;542,32
2012;SP;São Paulo;EMILIE DE VILLENEUVE;Todas;93,10%;54;Sim;625,3;582,8;567,3;668,5;626,6;614,1
2012;SP;São Paulo;ERMANO MARCHETTI;Todas;54,90%;112;Sim;519,7;463,2;498,4;501,6;524,3;501,44
2012;SP;São Paulo;ESPIRITO SANTO;Todas;86,96%;40;Sim;620,7;587;578,5;678,4;634;619,72
2012;SP;São Paulo;ESTRELA SIRIUS;Todas;80,00%;36;Sim;584,6;532,2;541;646,8;602,2;581,36
2012;SP;São Paulo;ETAPA COLEGIO DE EFM;Todas;95,76%;474;Sim;662;648,6;606,6;769,8;678,4;673,08
2012;SP;São Paulo;EXATO;Todas;79,41%;27;Sim;577,7;529,9;557,5;585,4;503,7;550,84
2012;SP;São Paulo;EXATUS COLEGIO E VESTIBULARES;Todas;94,05%;79;Sim;595,1;579,2;555,1;651,6;598;595,8
2012;SP;São Paulo;FABIANO LOZANO MAESTRO;Todas;58,02%;76;Sim;561,9;484,6;528,7;546,5;557,2;535,78
2012;SP;São Paulo;FECAP;Todas;75,54%;105;Sim;601,5;537,9;549,9;635,7;582,1;581,42
2012;SP;São Paulo;FENIX;Todas;70,00%;7;Não;487,1;418,4;479,5;435,4;452,5;454,58
2012;SP;São Paulo;FEREGUETTI;Todas;53,85%;28;Sim;553;518;535,3;574,6;556,6;547,5
2012;SP;São Paulo;FERNAO DIAS PAES;Todas;63,76%;227;Sim;537,6;455,7;506;516;541,3;511,32
2012;SP;São Paulo;FILOMENA DE MARCO COLEGIO UNIDADE II;Todas;50,00%;13;Sim;543,1;503,8;521,6;568,9;543,1;536,1
2012;SP;São Paulo;FLORESTA;Todas;100,00%;16;Sim;615,5;568,9;567,5;677,6;582,5;602,4
2012;SP;São Paulo;FRANCISCANO PIO XII;Todas;63,77%;44;Sim;623,9;595;573;698,8;660,5;630,24
2012;SP;São Paulo;FRIBURGO;Todas;81,82%;45;Sim;565;520,7;533,2;580,1;612,9;562,38
2012;SP;São Paulo;FUTURO;Todas;60,53%;23;Sim;529,9;488,1;507,3;551,7;580;531,4
2012;SP;São Paulo;GABRIEL ORTIZ PROFESSOR;Todas;42,99%;239;Não;507,4;448,6;493,1;499,3;479,9;485,66
2012;SP;São Paulo;GENESE;Todas;72,22%;13;Sim;544;492,5;518,9;528,6;489,1;514,62
2012;SP;São Paulo;GETULIO VARGAS ETEC;Todas;87,46%;307;Sim;640;595,6;588,9;697,7;625,6;629,56
2012;SP;São Paulo;GIORDANO BRUNO;Todas;69,57%;16;Sim;626;560;576,8;636,3;623,8;604,58
2012;SP;São Paulo;GIUSTO ZONZINI;Todas;81,82%;18;Sim;602,4;581,2;568,2;676,2;610;607,6
2012;SP;São Paulo;GODOFREDO FURTADO;Todas;67,42%;89;Sim;519;459,5;496,9;502,1;513,3;498,16
2012;SP;São Paulo;GRAJAU;Todas;75,00%;36;Sim;533,1;493,9;519,1;546,4;574,4;533,38
2012;SP;São Paulo;GUARACY SILVEIRA ETEC;Todas;87,67%;199;Sim;635,4;568,9;588,4;665,4;614,5;614,52
2012;SP;São Paulo;GUARARAPES EIEFEM E TECNICO;Todas;73,91%;17;Sim;590,3;555,3;550,8;626,7;558,8;576,38
2012;SP;São Paulo;GUILHERME DUMONT VILLARES;Todas;90,32%;84;Sim;623;584,1;578,7;703,1;667,4;631,26
2012;SP;São Paulo;GUIOMAR CABRAL;Todas;67,05%;59;Sim;531;478,6;500,2;516,9;526,8;510,7
2012;SP;São Paulo;GUSTAVO AMARAL;Todas;44,74%;17;Não;526,7;471,4;498,3;544,8;515,6;511,36
2012;SP;São Paulo;HEITOR GARCIA COLEGIO UNIDADE II;Todas;94,44%;17;Sim;541,4;493,8;523,1;564,3;543,5;533,22
2012;SP;São Paulo;HOMEM DE MELLO BARAO;Todas;40,00%;24;Não;544,1;458,9;526,9;505,7;532,5;513,62
2012;SP;São Paulo;HORACIO AUGUSTO DA SILVEIRA PROF ETEC;Todas;91,02%;223;Sim;613,2;549,4;575,3;638,6;620;599,3
2012;SP;São Paulo;HORIZONTES UIRAPURU;Todas;64,71%;11;Sim;595,3;538,6;553,9;631,7;634,6;590,82
2012;SP;São Paulo;HORTO FLORESTAL EXTERNATO;Todas;64,71%;22;Sim;591,4;521,3;540,2;583,4;593,3;565,92
2012;SP;São Paulo;HUMBOLDT;Todas;59,76%;49;Sim;632,2;581,3;563,9;668,1;600;609,1
2012;SP;São Paulo;INFANTE DOM HENRIQUE;Todas;53,10%;120;Sim;527,6;458,5;507,1;505,1;514,4;502,54
2012;SP;São Paulo;INTEGRADO;Todas;45,24%;19;Não;517,8;477,4;510,6;547,2;519;514,4
2012;SP;São Paulo;INTERACAO MODELO;Todas;55,56%;10;Sim;584,6;526,5;544,3;572,2;600;565,52
2012;SP;São Paulo;INTERESCOLAR OBJETIVO UNIDADE MORUMBI CENTRO;Todas;52,17%;24;Sim;595,5;568,1;548,3;662,2;601,7;595,16
2012;SP;São Paulo;INTERNACIONAL ITALO BRASILEIRO COLEGIO;Todas;57,78%;26;Sim;571,9;532,1;517,1;625,4;551,5;559,6
2012;SP;São Paulo;IRENE DE LIMA PAIVA PROFESSORA;Todas;63,22%;55;Sim;565;488,3;531;527,1;577,8;537,84
2012;SP;São Paulo;ISAAC NEWTON;Todas;43,86%;25;Não;560,5;529,7;541,2;596,8;566,4;558,92
2012;SP;São Paulo;ISAAC NEWTON SIR;Todas;59,78%;55;Sim;574,9;511,4;528,1;595,4;581,5;558,26
2012;SP;São Paulo;ISLAMICA BRASILEIRA;Todas;81,48%;22;Sim;576,1;534,8;543,2;640,8;592,7;577,52
2012;SP;São Paulo;ITACA;Todas;67,74%;21;Sim;672,3;631,4;617,5;744,4;661;665,32
2012;SP;São Paulo;ITAUNA VISCONDE DE;Todas;60,92%;53;Sim;554,4;469,8;530;515,9;572,9;528,6
2012;SP;São Paulo;JACOMO STAVALE PROFESSOR;Todas;53,67%;161;Sim;538,5;475,2;517,8;520,7;543;519,04
2012;SP;São Paulo;JAIR TOLEDO XAVIER PROFESSOR;Todas;42,62%;78;Não;525,2;450,5;506,2;484,4;505,7;494,4
2012;SP;São Paulo;JARDIM SAO PAULO UNIDADE TREMEMBE COLEGIO;Todas;91,04%;61;Sim;632,9;594,7;577,8;675,4;672,8;630,72
2012;SP;São Paulo;JESUS MARIA JOSE;Todas;84,13%;53;Sim;561;509,2;526;596;565,9;551,62
2012;SP;São Paulo;JOANA D ARC;Todas;63,89%;23;Sim;605,8;562,9;566,6;629,8;655;604,02
2012;SP;São Paulo;JOAO BORGES PROFESSOR;Todas;72,60%;159;Sim;534,1;476,5;508;555,1;529,7;520,68
2012;SP;São Paulo;JOAO DIAS DA SILVEIRA PROFESSOR;Todas;51,11%;161;Sim;533,8;468,2;511,7;528,5;528,9;514,22
2012;SP;São Paulo;JOAO E RAPHAELA PASSALACQUA;Todas;68,97%;20;Sim;597;548,7;552,6;625,5;641;592,96
2012;SP;São Paulo;JOAO PAULO I;Todas;51,85%;14;Sim;583,9;541,4;555,5;623;501,4;561,04
2012;SP;São Paulo;JOAQUIM LEME DO PRADO PROFESSOR;Todas;42,58%;109;Não;528,9;460;507,5;495,3;547,3;507,8
2012;SP;São Paulo;JOAQUIM MARIA MACHADO DE ASSIS;Todas;63,64%;28;Sim;567,3;528;534,4;585,9;535;550,12
2012;SP;São Paulo;JOSE CHEDIAK;Todas;47,40%;137;Não;522,2;474,9;502,6;518,9;495,4;502,8
2012;SP;São Paulo;JOSE DE PAIVA NETTO INSTITUTO DE EDUCACAO;Todas;82,98%;39;Sim;572,2;530;531;578,9;633,7;569,16
2012;SP;São Paulo;JOSE HEITOR CARUSI PROFESSOR;Todas;41,46%;68;Não;523;455,4;503,3;529,8;479,2;498,14
2012;SP;São Paulo;JOSE MONTEIRO BOANOVA PROFESSOR;Todas;65,57%;80;Sim;540,1;480;522,3;545,4;538,3;525,22
2012;SP;São Paulo;JOSE ROCHA MENDES ETEC;Todas;80,22%;146;Sim;585,1;538,6;553,6;621,1;584;576,48
2012;SP;São Paulo;JOSE VIEIRA DE MORAES PROF;Todas;68,29%;351;Sim;522;453;503,3;498,6;514,5;498,28
2012;SP;São Paulo;JULIA MACEDO PANTOJA PROFESSORA;Todas;62,50%;80;Sim;506,7;450,1;497,1;514,9;537;501,16
2012;SP;São Paulo;JULIO PEREIRA LOPES;Todas;47,62%;20;Não;553,3;509,9;536,4;593,6;531;544,84
2012;SP;São Paulo;LAERTE RAMOS DE CARVALHO PROFESSOR DR;Todas;60,60%;183;Sim;525,1;454,2;500,1;512,1;527,2;503,74
2013;SP;São Paulo;CENTENARIO;Todas;68,75%;11;Sim;523,1;488,3;502,5;592,1;490,9;519,38
2013;SP;São Paulo;CENTRO INTERESCOLAR OBJETIVO UNIDADE TATUAPE;Todas;85,19%;138;Sim;600,8;561,2;568;625,6;613,5;593,82
2013;SP;São Paulo;CERIMAR;Todas;60,00%;21;Sim;548,9;498,9;526,7;539,7;559,1;534,66
2013;SP;São Paulo;CERTUS;Todas;59,74%;46;Sim;550,2;506,7;518,8;572,1;542,6;538,08
2013;SP;São Paulo;CIVITATIS;Todas;73,77%;45;Sim;588;551,1;561,4;606,1;605,3;582,38
2013;SP;São Paulo;CLARETIANO DE SAO PAULO;Todas;89,66%;26;Sim;645,6;611,2;603;668,6;608,5;627,38
2013;SP;São Paulo;COLEGIO;Todas;88,24%;45;Sim;572,6;530,7;557,6;607,3;547,6;563,16
2013;SP;São Paulo;COLEGIO DOMINANTE LTDA;Todas;82,35%;14;Sim;549,1;508,2;505;542,5;615,7;544,1
2013;SP;São Paulo;COMPANHIA DE MARIA;Todas;88,89%;32;Sim;616,5;592,8;578;700,3;639,4;625,4
2013;SP;São Paulo;CONCORDIA;Todas;81,63%;40;Sim;576,6;529,9;545,8;580,1;533,5;553,18
2013;SP;São Paulo;CONDE DOMINGOS;Todas;76,92%;30;Sim;589,1;542,5;526,4;608,9;590;571,38
2013;SP;São Paulo;COSTA MANSO MINISTRO;Todas;67,72%;86;Sim;527,6;480,3;521,2;520,7;530,7;516,1
2013;SP;São Paulo;CPV;Todas;53,13%;34;Sim;596,2;537,8;564,3;637,6;610,9;589,36
2013;SP;São Paulo;CRISTO REI;Todas;66,67%;16;Sim;581,1;523,3;567,1;609,5;581,3;572,46
2013;SP;São Paulo;CRUZEIRO DO SUL COLEGIO UNIDADE II;Todas;71,90%;110;Sim;555,7;514,8;533,7;578,4;557,8;548,08
2013;SP;São Paulo;D AMBROSIO;Todas;67,74%;21;Sim;541,1;504,2;535,8;546,7;566,7;538,9
2013;SP;São Paulo;DA VILA UNIDADE MORUMBI;Todas;83,33%;45;Sim;646,5;583,8;589,5;669,1;666,7;631,12
2013;SP;São Paulo;DANTE ALIGHIERI;Todas;60,87%;154;Sim;656,3;611,7;601,1;711,1;685,5;653,14
2013;SP;São Paulo;DAS AMERICAS;Todas;82,05%;32;Sim;569,2;555;558,8;616,4;596,9;579,26
2013;SP;São Paulo;DE APLICACAO DA FACULDADE DE EDUCACAO DA USP;Todas;83,61%;51;Sim;590,1;520,3;566,2;562,1;623,9;572,52
2013;SP;São Paulo;DELTA;Todas;66,67%;36;Sim;566,5;524,8;533,4;582,6;597,8;561,02
2013;SP;São Paulo;DERVILLE ALLEGRETTI PROF;Todas;61,57%;157;Sim;519,2;464,3;520,7;507,7;535,3;509,44
2013;SP;São Paulo;DIMENSAO;Todas;79,31%;23;Sim;577,8;537,3;557,2;635,2;598,3;581,16
2013;SP;São Paulo;DISCERE LABORATUM;Todas;84,21%;16;Sim;581,7;567,8;560,4;655;538,8;580,74
2013;SP;São Paulo;DIVINA PASTORA;Todas;89,13%;41;Sim;566;510;557,2;598,9;629,8;572,38
2013;SP;São Paulo;DOM BOSCO COLEGIO UNID III;Todas;54,00%;27;Sim;565,2;512,3;530,1;579,8;550,4;547,56
2013;SP;São Paulo;DOM FELIPE;Todas;81,82%;18;Sim;537,8;492,8;528,5;540,3;550,6;530
2013;SP;São Paulo;DOMINUS VIVENDI COLEGIO;Todas;71,05%;27;Sim;573,5;563,5;547,8;618,7;599,3;580,56
2013;SP;São Paulo;DOMUS SAPIENTIAE COLEGIO;Todas;75,00%;18;Sim;616,1;564,8;571,1;674,5;575,6;600,42
2013;SP;São Paulo;DOS ANJOS;Todas;66,67%;20;Sim;583,1;537,5;573,2;577,8;630,5;580,42
2013;SP;São Paulo;DOURADO;Todas;71,74%;33;Sim;552,6;525,6;541,2;587,6;564,2;554,24
2013;SP;São Paulo;DOZE DE OUTUBRO;Todas;76,71%;56;Sim;589,5;550,8;555,4;640,7;573,6;582
2013;SP;São Paulo;DUARTE LEOPOLDO E SILVA DOM;Todas;51,52%;136;Sim;491,6;454,7;484,4;475,2;510,4;483,26
2013;SP;São Paulo;ELIAS ZARZUR;Todas;57,14%;20;Sim;571,6;525,7;524,4;536,3;570;545,6
2013;SP;São Paulo;ELLEN G WHITE ADVENTISTA COLEGIO;Todas;71,65%;91;Sim;527,8;478,3;508,1;551,9;535,2;520,26
2013;SP;São Paulo;ELVIRA BRANDAO;Todas;65,52%;19;Sim;616,9;581,4;583,9;695,8;647,4;625,08
2013;SP;São Paulo;EMECE INTERNACIONAL COLEGIO;Todas;65,00%;13;Sim;572,7;531,6;586,7;594,4;538,5;564,78
2013;SP;São Paulo;EMILIA MARINHO;Todas;63,83%;30;Sim;516,9;480;504,1;513;549,3;512,66
2013;SP;São Paulo;EMILIE DE VILLENEUVE;Todas;82,35%;56;Sim;630,1;572,5;585,1;648,2;658,9;618,96
2013;SP;São Paulo;ERMANO MARCHETTI;Todas;50,65%;117;Sim;518,8;469,2;505,3;497,6;508,9;499,96
2013;SP;São Paulo;ESPIRITO SANTO;Todas;86,05%;37;Sim;618,1;558,6;580,3;624,1;619,5;600,12
2013;SP;São Paulo;ESTRELA SIRIUS;Todas;83,67%;41;Sim;557,9;527,4;541,7;596,5;613,7;567,44
2013;SP;São Paulo;ETAPA COLEGIO DE EFM;Todas;95,29%;526;Sim;664,3;644,9;608,8;756,5;704,2;675,74
2013;SP;São Paulo;EXATO;Todas;78,72%;37;Sim;580,8;541,8;558,1;602,2;567;569,98
2013;SP;São Paulo;EXATUS COLEGIO E VESTIBULARES;Todas;87,64%;78;Sim;601,1;590,5;569,9;666,2;624,1;610,36
2013;SP;São Paulo;FABIANO LOZANO MAESTRO;Todas;65,83%;79;Sim;532,3;487;522,9;540,4;514,9;519,5
2013;SP;São Paulo;FECAP;Todas;72,48%;108;Sim;572,8;522,3;565,8;605,6;583,2;569,94
2013;SP;São Paulo;FEREGUETTI;Todas;69,57%;48;Sim;541;489,1;514,7;552,4;548,4;529,12
2012;SP;São Paulo;OBJETIVO CENTRO INTERESCOLAR UNIDADE POMPEIA;Todas;81,71%;67;Sim;606,3;573,7;564,3;660,7;637,3;608,46
2012;SP;São Paulo;OBJETIVO CENTRO INTERESCOLAR UNIDADE VERGUEIRO;Todas;85,62%;125;Sim;613,7;577,5;569,6;683,1;615,2;611,82
2012;SP;São Paulo;OBJETIVO COLEGIO I UNIDADE LUIS GOES IV;Todas;80,65%;50;Sim;609;571;562,9;661,6;622,8;605,46
2012;SP;São Paulo;OBJETIVO COLEGIO I UNIDADE PINHEIROS;Todas;76,54%;62;Sim;603,2;552,2;565;636,7;615,8;594,58
2012;SP;São Paulo;OBJETIVO COLEGIO INTEGRADO;Todas;95,56%;43;Sim;707,8;699,3;653,5;842,3;731,2;726,82
2012;SP;São Paulo;OFELIA FONSECA;Todas;72,22%;13;Sim;606,3;521,9;554;574,7;584,6;568,3
2012;SP;São Paulo;OLIVETANO;Todas;90,91%;10;Sim;569,7;538,6;543,4;611,4;552;563,02
2012;SP;São Paulo;OSWALD DE ANDRADE COLEGIO UNIDADE II;Todas;64,71%;22;Sim;661;616,9;606,2;693,5;624,6;640,44
2012;SP;São Paulo;OSWALDO ARANHA;Todas;47,01%;118;Não;529,6;460,1;496,3;518,1;520,2;504,86
2012;SP;São Paulo;OSWALDO CATALANO;Todas;52,19%;238;Sim;518,9;450,4;498,7;501,8;506,6;495,28
2012;SP;São Paulo;OSWALDO CRUZ COLEGIOS INTEGRADOS PAES LEME;Todas;46,81%;22;Não;556,1;516;532,6;621,9;503,6;546,04
2012;SP;São Paulo;PADUA;Todas;64,29%;9;Não;509,6;483,3;504,3;532,5;582,2;522,38
2012;SP;São Paulo;PALMARES COLEGIO EFM;Todas;65,56%;59;Sim;675;638,6;610,9;759,3;672,5;671,26
2012;SP;São Paulo;PALMARINO CALABREZ;Todas;66,67%;20;Sim;562,3;496,2;537,9;575;522;538,68
2012;SP;São Paulo;PALOTINA VICENTE PALLOTTI ESCOLA;Todas;84,62%;11;Sim;593,3;563;563,6;610,4;640;594,06
2012;SP;São Paulo;PAN TERRA COLEGIO E;Todas;71,43%;40;Sim;576,3;516,3;528,6;599;582;560,44
2012;SP;São Paulo;PARALELO DE ENSINO;Todas;42,33%;69;Não;569,4;520,6;534,5;606,4;544,4;555,06
2012;SP;São Paulo;PARQUE SEVILHA;Todas;87,50%;7;Não;620,2;573,6;577,6;663;697,1;626,3
2012;SP;São Paulo;PASCHOAL DANTAS;Todas;69,77%;30;Sim;538,4;465,6;510,1;498,8;590;520,58
2012;SP;São Paulo;PASTEUR LICEU UNIDADE MAYRINK;Todas;86,67%;13;Sim;667,4;644,2;602,6;769,1;735,4;683,74
2012;SP;São Paulo;PAULA MONTALT MADRE;Todas;66,67%;40;Sim;610,1;545,7;560,9;640,6;619;595,26
2012;SP;São Paulo;PAULISTA DE EDUCACAO BASICA;Todas;88,24%;15;Sim;582,9;525,2;533,5;621,9;530,7;558,84
2012;SP;São Paulo;PAULO DE TARSO;Todas;73,33%;11;Sim;556,1;529,5;538,5;606,5;627,3;571,58
2012;SP;São Paulo;PAULO NOVAES DE CARVALHO PROFESSOR;Todas;36,71%;29;Não;516,1;458,9;513,4;498,9;495,2;496,5
2012;SP;São Paulo;PENHENSE;Todas;62,26%;33;Sim;552,5;522,5;524,7;573,1;577,6;550,08
2012;SP;São Paulo;PENTAGONO COLEGIO UNIDADE CAIUBI;Todas;89,29%;25;Sim;660,9;613,7;609,5;721,5;726,4;666,4
2012;SP;São Paulo;PENTAGONO COLEGIO UNIDADE MORUMBI;Todas;94,12%;16;Sim;636;606,8;589,3;671,2;690;638,66
2012;SP;São Paulo;PERSPECTIVA;Todas;97,50%;39;Sim;599,2;563,6;563,5;648,8;619;598,82
2012;SP;São Paulo;PIAGET;Todas;95,12%;39;Sim;600,4;571,3;560,4;630,4;615,4;595,58
2012;SP;São Paulo;PINHEIRO;Todas;73,57%;103;Sim;549,8;502,5;519,1;561,2;532,4;533
2012;SP;São Paulo;PIONEIRO;Todas;81,82%;18;Sim;631,7;620,6;592,1;697,8;642,2;636,88
2012;SP;São Paulo;PIONNEIRO ESCOLA NORTE;Todas;53,57%;15;Sim;576,2;519,9;506,8;573,6;522,7;539,84
2012;SP;São Paulo;PIRITUBANO;Todas;38,71%;12;Não;574,3;532;538,4;602,4;501,7;549,76
2012;SP;São Paulo;PLINIO BARRETO;Todas;74,70%;62;Sim;507,8;446,3;502,1;516,4;515,2;497,56
2012;SP;São Paulo;POLICIA MILITAR COLEGIO DA UNIDADE ITAQUERA;Todas;62,69%;42;Sim;516;488,2;507,1;542;537,2;518,1
2012;SP;São Paulo;POLICIA MILITAR COLEGIO DA UNIDADE VILA TALARICO;Todas;52,04%;51;Sim;570,3;520,9;542,8;596,9;559,6;558,1
2012;SP;São Paulo;POLICIA MILITAR COLEGIO UNIDADE PENHA;Todas;60,00%;63;Sim;570;519,1;548,3;596,6;576,6;562,12
2012;SP;São Paulo;POLIEDRO;Todas;85,29%;87;Sim;651,7;624,9;593,4;732;677,1;655,82
2012;SP;São Paulo;POP COLEGIO ESCOLA PSG E SUPLETIVOS;Todas;79,49%;62;Sim;546,5;509,7;516,6;561,8;523,5;531,62
2012;SP;São Paulo;PORTO SEGURO VISCONDE;Todas;78,50%;157;Sim;656,4;621,7;593,3;729,9;674,4;655,14
2012;SP;São Paulo;PORTO UNIAO;Todas;80,39%;41;Sim;576,5;540,6;540,1;627,1;584,9;573,84
2012;SP;São Paulo;PRIGULE;Todas;60,98%;50;Sim;550,6;490,3;524,1;573,9;594,1;546,6
2012;SP;São Paulo;PRO CONHECER ESCOLA;Todas;73,33%;11;Sim;563,6;503,3;529,6;574,8;527,3;539,72
2012;SP;São Paulo;PRO SABER BIO;Todas;52,00%;13;Sim;532,7;488,3;526,2;574,9;510,8;526,58
2012;SP;São Paulo;PROGRESSO COLEGIO EDUCACIONAL;Todas;80,00%;12;Sim;556,7;482,1;533;528,3;503,3;520,68
2012;SP;São Paulo;PUERI DOMUS ESCOLA ITAIM UNIDADE II;Todas;84,00%;21;Sim;609,5;580,9;573,1;654,2;601;603,74
2012;SP;São Paulo;PUERI DOMUS ESCOLA VERBO DIVINO UNIDADE I;Todas;66,67%;36;Sim;641,3;610,3;589,1;700,1;648,9;637,94
2012;SP;São Paulo;RAINHA DA PAZ COLEGIO;Todas;65,63%;42;Sim;629;585,7;580,1;699,2;651,6;629,12
2012;SP;São Paulo;RAPOSO TAVARES;Todas;62,50%;15;Sim;559;532,4;529,7;625,9;606,7;570,74
2012;SP;São Paulo;RAUL FONSECA;Todas;62,61%;72;Sim;510,6;451,7;503,2;480,7;505,2;490,28
2012;SP;São Paulo;REGINA MUNDI;Todas;74,19%;23;Sim;621,8;593,8;573,4;667;614,8;614,16
2012;SP;São Paulo;RENOVACAO;Todas;91,78%;67;Sim;612,5;569,8;564,4;656,1;611,9;602,94
2012;SP;São Paulo;RESSURREICAO;Todas;77,11%;64;Sim;571,7;536,6;530,6;617,7;550,3;561,38
2012;SP;São Paulo;RIO BRANCO UNIDADE HIGIENOPOLIS;Todas;78,26%;126;Sim;607,4;589,8;570,2;678;638,9;616,86
2012;SP;São Paulo;ROMEU DE MORAES;Todas;47,79%;54;Não;501,2;446,5;480,4;484,6;461,5;474,84
2012;SP;São Paulo;ROMULO PERO PROFESSOR;Todas;33,33%;20;Não;519,9;447,2;489,7;504,1;514,6;495,1
2012;SP;São Paulo;ROSA MARIA CASTANHO CENTRO DE EDUCACAO CERMAC;Todas;80,00%;36;Sim;586,7;567,6;549,7;637,3;586,1;585,48
2012;SP;São Paulo;RUMO INICIAL;Todas;65,96%;31;Sim;576,6;531,9;549,1;626,2;584,5;573,66
2012;SP;São Paulo;RUY BARBOSA CONSELHEIRO;Todas;43,70%;59;Não;529,7;469,6;511,6;527,8;518,6;511,46
2012;SP;São Paulo;SAGRADO CORACAO DE JESUS;Todas;85,33%;64;Sim;641,8;602,2;588,8;707,3;679,7;643,96
2012;SP;São Paulo;SAINT CLAIR;Todas;52,94%;27;Sim;560,2;522,7;525,1;598,9;581,4;557,66
2012;SP;São Paulo;SALGUEIRO;Todas;62,22%;28;Sim;586,8;584,6;549,6;652,2;572,9;589,22
2012;SP;São Paulo;SANTA AMALIA;Todas;92,86%;26;Sim;593,6;547,2;570,5;649;650,8;602,22
2012;SP;São Paulo;SANTA CATARINA DE SENA COLEGIO;Todas;95,65%;22;Sim;614,9;567,1;564,5;673,9;633,6;610,8
2012;SP;São Paulo;SANTA CRUZ;Todas;51,52%;119;Sim;683,3;644,6;622;776;685;682,18
2012;SP;São Paulo;SANTA CRUZ LICEU;Todas;55,00%;11;Sim;592,4;564,1;567,4;676,7;643,6;608,84
2012;SP;São Paulo;SANTA INES;Todas;78,26%;18;Sim;604,5;539,7;573,1;663,2;623,3;600,76
